time,move_type,BPM,color_pattern,color1,color2,color3,color4,color5,width1,width2,width3,width4,width5,3D_move_type,3D_BPM,start_image
0,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,1,0
5.625,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,39.5,0
7.519055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
18.10729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,26.33333333,0
20.224937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
61.166114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
62.401408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
62.577878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
62.754349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
62.93082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
63.989643,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
73.871996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
75.195525,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
75.548467,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
75.901408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
76.254349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
76.60729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
76.960231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
77.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
77.666114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
78.019055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
78.371996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
78.724937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
79.077878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
79.43082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
79.783761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
80.136702,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
80.489643,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
80.842584,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,255,2
80.93082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
89.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
89.489643,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
92.224937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,0
94.960231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
95.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
95.666114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
96.019055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
96.371996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
96.724937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
97.077878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
97.43082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
97.745525,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
97.921996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
98.098467,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
98.274937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
98.451408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
98.627878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
98.804349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
98.98082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
99.15729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
99.333761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
99.510231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
99.686702,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
100.519055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,340,8
100.695525,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
101.754349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,170,8
102.10729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
103.166114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,170,8
103.519055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
104.577878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,170,8
104.93082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
105.901408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,170,8
106.254349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
106.60729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
106.960231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
107.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
107.666114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
108.019055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
108.371996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
108.724937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
109.077878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
109.43082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
109.783761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
110.136702,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
110.401408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
110.577878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
110.754349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
110.93082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
111.10729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
111.283761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
111.901408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
112.254349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
112.60729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
112.960231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
113.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
113.666114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
114.019055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
114.371996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
114.724937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
115.077878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
115.43082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
115.783761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
116.136702,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
116.489643,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
116.842584,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
117.195525,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
117.548467,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
117.901408,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
118.254349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
118.60729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
118.960231,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
119.313173,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
119.666114,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
120.019055,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
120.371996,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
120.724937,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
121.077878,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
121.43082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
121.783761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
122.136702,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
122.489643,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
122.842584,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,212.5,3
123.283761,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
124.342584,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,170,8
124.695525,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,56.66666667,0
125.754349,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Uhoi,340,8
125.93082,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Oioi,170,1
126.10729,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Pause,170,1
134.117647,Uhoi,5,Random3,Blue01,Pink01,Yellow01,,,,,,,,Bye,350,0
