time,lyrics,size
0,,
24.388585,ついにはじまる spooky scary game,
29.014435,魑魅魍魎総力戦が今宵のオーダー,
33.600,準備は万端？お菓子もパンパン？,
38.194345,いたずら満載で高まるよWao!!,
42.4503,trick or treat! trick or treat!,
44.906363,バンパイアのアンパイア !（アウトー）,
47.100,"All for one（ワン ! ）, One for all（ワオ～ン）",
49.532213,狼人間（オオカミ）の遠吠え,
51.517,I witch you I witch you,
54.017,勝利を祈って !,
56.153528,Peak a boo Peak a boo ,
58.550,そんなゲームが始まるの,
62.600,Pumpkin carnival with the Halloween game…\n不思議な世界の扉を開き,
68.875025,Pumpkin carnival with the Halloween game…\n一年に一度の逢瀬ももうあとわずか…,
74.000,Pumpkin carnival with the Halloween game…\n誰も彼も皆固唾を飲んで,
78.038685,Pumpkin carnival with the Halloween game…\nことの顛末を見守ります…,
80.941179,Pumpkin carnival with the Halloween game,
83.299456,in the night いいんじゃない in the Halloween night,
85.810036,一生に一度の,
88.122961,CUTEでオカシなGAME,
90.227624,Pumpkin carnival with the Halloween game,
92.495197,in the night with the light in the Halloween night,
95.306989,この気持ちが届いたなら,
99.833,Let's win this game!,
101.610844,Pumpkin carnival with the Halloween game,
103.940,in the night いいんじゃない in the Halloween night,
106.373265,悪霊達とももうお別れの時間,
111.271224,また来年　会えるのかな？,
115.851723,See you next Halloween night!,
122.350,,
