0.03333,MOT_mc_bg_black_00,seat100-0,,
2.1664499999999998,2,,,b-1
2.1664499999999998,3,,,b-1
2.1664499999999998,4,,,b-1
2.1664499999999998,5,,,b-1
2.1664499999999998,1,1-2,,
2.1664499999999998,2,1-2,,
2.1664499999999998,3,1-2,,
2.1664499999999998,4,1-2,,
2.1664499999999998,5,1-2,,
2.4997499999999997,MOT_mc_stage_color_00,r-flash,,
2.56641,MOT_mc_light_center_00,l1,,
2.56641,MOT_mc_speaker_00,temp4,,
2.56641,MOT_mc_light_under_00,l2,,
2.56641,1,w2,,
2.56641,2,w2,,
2.56641,3,w2,,
2.56641,4,w2,,
2.56641,5,w2,,
3.5663099999999996,1,2-3,,
3.5663099999999996,2,2-3,,
3.5663099999999996,3,2-3,,
3.5663099999999996,4,2-3,,
3.5663099999999996,5,2-3,,
3.9662699999999997,1,w3,,
3.9662699999999997,2,w3,,
3.9662699999999997,3,w3,,
3.9662699999999997,4,w3,,
3.9662699999999997,5,w3,,
4.83285,1,3-4,,
4.83285,2,3-4,,
4.83285,3,3-4,,
4.83285,4,3-4,,
4.83285,5,3-4,,
5.23281,1,lp4,,
5.23281,2,lp4,,
5.23281,3,lp4,,
5.23281,4,lp4,,
5.23281,5,lp4,,
6.43269,1,sp4-1,,
6.43269,2,sp4-1,,
6.43269,3,sp4-1,,
6.43269,4,sp4-1,,
6.43269,5,sp4-1,,
7.19928,1,sj1,,
7.19928,2,sj1,,
7.19928,3,sj1,,
7.19928,4,sj1,,
7.19928,5,sj1,,
7.532579999999999,1,lp1,,
7.532579999999999,2,lp1,,
7.532579999999999,3,lp1,,
7.532579999999999,4,lp1,,
7.532579999999999,5,lp1,,
7.532579999999999,5,1-2,,
7.86588,5,lp2,,
7.86588,4,1-2,,
8.19918,3,1-2,,
8.19918,4,lp2,,
8.53248,3,lp2,,
8.53248,2,1-2,,
8.865779999999999,1,1-2,,
8.865779999999999,2,lp2,,
9.23241,1,lp2,,
9.23241,1,j2-3,,
9.23241,2,j2-3,,
9.23241,3,j2-3,,
9.23241,4,j2-3,,
9.23241,5,j2-3,,
9.56571,5,3-4,,
9.86568,5,lp4,,
9.86568,4,3-4,,
10.198979999999999,3,3-4,,
10.198979999999999,4,lp4,,
10.298969999999999,2,w3,,
10.298969999999999,1,w3,,
10.53228,3,lp4,,
10.53228,2,3-4,,
10.86558,1,3-4,,
10.86558,2,lp4,,
11.36553,1,4-1,,
11.43219,2,4-1,,
11.49885,3,4-1,,
11.56551,4,4-1,,
11.63217,5,4-1,,
12.16545,1,1-2,,
12.16545,2,1-2,,
12.16545,3,1-2,,
12.16545,4,1-2,,
12.16545,5,1-2,,
12.86538,1,j2-3,,
12.86538,2,j2-3,,
12.86538,3,j2-3,,
12.86538,4,j2-3,,
12.86538,5,j2-3,,
13.19868,1,lp3,,
13.19868,2,lp3,,
13.19868,3,lp3,,
13.19868,4,lp3,,
13.19868,5,lp3,,
13.59864,1,,r1,
13.59864,2,,r1,
13.59864,3,,r1,
13.59864,4,,r1,
13.59864,5,,r1,
15.53178,1,j3-4,,
15.53178,2,j3-4,,
15.53178,3,j3-4,,
15.53178,4,j3-4,,
15.53178,5,j3-4,,
15.865079999999999,1,lp4,,
15.865079999999999,2,lp4,,
15.865079999999999,3,lp4,,
15.865079999999999,4,lp4,,
15.865079999999999,5,lp4,,
16.26504,1,,r2,
16.26504,2,,r2,
16.26504,3,,r2,
16.26504,4,,r2,
16.26504,5,,r2,
18.164849999999998,1,j4-1,,
18.164849999999998,2,j4-1,,
18.164849999999998,3,j4-1,,
18.164849999999998,4,j4-1,,
18.164849999999998,5,j4-1,,
18.49815,1,lp1,,
18.49815,2,lp1,,
18.49815,3,lp1,,
18.49815,4,lp1,,
18.49815,5,lp1,,
18.964769999999998,1,,rb1,
18.964769999999998,2,,rb1,
18.964769999999998,3,,rb1,
18.964769999999998,4,,rb1,
18.964769999999998,5,,rb1,
20.83125,1,j1-2,,
20.83125,2,j1-2,,
20.83125,3,j1-2,,
20.83125,4,j1-2,,
20.83125,5,j1-2,,
21.16455,1,lp2,,
21.16455,2,lp2,,
21.16455,3,lp2,,
21.16455,4,lp2,,
21.16455,5,lp2,,
21.631169999999997,1,,rb0,
21.631169999999997,2,,rb0,
21.631169999999997,3,,rb0,
21.631169999999997,4,,rb0,
21.631169999999997,5,,rb0,
22.26444,1,2-3,l1,
22.26444,2,2-3,l1,
22.26444,3,2-3,l1,
22.26444,4,2-3,l1,
22.26444,5,2-3,l1,
22.597739999999998,1,lp3,,
22.597739999999998,2,lp3,,
22.597739999999998,3,lp3,,
22.597739999999998,4,lp3,,
22.597739999999998,5,lp3,,
22.96437,1,,l2,
22.96437,2,,l2,
22.96437,3,,l2,
22.96437,4,,l2,
22.96437,5,,l2,
23.59764,1,,l3,
23.59764,2,,l3,
23.59764,3,,l3,
23.59764,4,,l3,
23.59764,5,,l3,
23.830949999999998,MOT_mc_bg_black_00,b80-45,,
24.264239999999997,1,,l4,
